"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","identifiedBy","Digitonthophagus gazella","Onthophagus sagittarius","Liatongus militaris","Onitis alexis","Onitis viridulus","Euoniticellus intermedius","Sisyphus spinipes","Sisyphus rubrus","Copris elphenor","Onthophagus nigriventris","Onthophagus binodis","Onitis caffer","Onitis pecuarius","Euoniticellus africanus","Onitis vanderkelleni"
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Mount Isa_2001-04-04_a","Mount Isa_2001-04-04","2001-04-04/2001-04-05",94,95,2001,4,4,"2001-04-04 2001-04-05","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Mount Isa","Mount Isa 1","Australia","AUS","Queensland","Mount Isa","10 km ENE Mount Isa",-20.5928326,139.3903351,"EPSG:4326",125,0.000166666666666667,"20 35.570 S","139 23.420 E","degrees decimal minutes","EPSG:4326","QLDDAF",40,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Mount Isa_2001-04-04_b","Mount Isa_2001-04-04","2001-04-04/2001-04-05",94,95,2001,4,4,"2001-04-04 2001-04-05","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Mount Isa","Mount Isa 2","Australia","AUS","Queensland","Mount Isa","15 km ESE Kalkadoon",-20.6355,139.3503265,"EPSG:4326",125,0.000166666666666667,"20 38.130 S","139 21.020 E","degrees decimal minutes","EPSG:4326","QLDDAF",459,0,0,1,0,3,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Mount Isa_2001-05-12_a","Mount Isa_2001-05-12","2001-05-12/2001-05-13",132,133,2001,5,12,"2001-05-12 2001-05-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Mount Isa","Mount Isa 1","Australia","AUS","Queensland","Mount Isa","10 km ENE Mount Isa",-20.5928326,139.3903351,"EPSG:4326",125,0.000166666666666667,"20 35.570 S","139 23.420 E","degrees decimal minutes","EPSG:4326","QLDDAF",2,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Mount Isa_2001-05-12_b","Mount Isa_2001-05-12","2001-05-12/2001-05-13",132,133,2001,5,12,"2001-05-12 2001-05-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Mount Isa","Mount Isa 2","Australia","AUS","Queensland","Mount Isa","15 km ESE Kalkadoon",-20.6355,139.3503265,"EPSG:4326",125,0.000166666666666667,"20 38.130 S","139 21.020 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Mount Isa_2001-07-01_a","Mount Isa_2001-07-01","2001-07-01/2001-07-02",182,183,2001,7,1,"2001-07-01 2001-07-02","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Mount Isa","Mount Isa 1","Australia","AUS","Queensland","Mount Isa","10 km ENE Mount Isa",-20.5928326,139.3903351,"EPSG:4326",125,0.000166666666666667,"20 35.570 S","139 23.420 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Mount Isa_2001-07-01_b","Mount Isa_2001-07-01","2001-07-01/2001-07-02",182,183,2001,7,1,"2001-07-01 2001-07-02","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Mount Isa","Mount Isa 2","Australia","AUS","Queensland","Mount Isa","15 km ESE Kalkadoon",-20.6355,139.3503265,"EPSG:4326",125,0.000166666666666667,"20 38.130 S","139 21.020 E","degrees decimal minutes","EPSG:4326","QLDDAF",1,0,0,0,0,26,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Mount Isa_2002-02-04_a","Mount Isa_2002-02-04","2002-02-04/2002-02-05",35,36,2002,2,4,"2002-02-04 2002-02-05","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Mount Isa","Mount Isa 1","Australia","AUS","Queensland","Mount Isa","10 km ENE Mount Isa",-20.5928326,139.3903351,"EPSG:4326",125,0.000166666666666667,"20 35.570 S","139 23.420 E","degrees decimal minutes","EPSG:4326","QLDDAF",31,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Mount Isa_2002-02-04_b","Mount Isa_2002-02-04","2002-02-04/2002-02-05",35,36,2002,2,4,"2002-02-04 2002-02-05","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Mount Isa","Mount Isa 2","Australia","AUS","Queensland","Mount Isa","15 km ESE Kalkadoon",-20.6355,139.3503265,"EPSG:4326",125,0.000166666666666667,"20 38.130 S","139 21.020 E","degrees decimal minutes","EPSG:4326","QLDDAF",83,0,0,1,0,96,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-04-17_a","Pentland_2001-04-17","2001-04-17/2001-04-18",107,108,2001,4,17,"2001-04-17 2001-04-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",125,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","QLDDAF",20,0,24,0,0,152,0,21,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-04-17_b","Pentland_2001-04-17","2001-04-17/2001-04-18",107,108,2001,4,17,"2001-04-17 2001-04-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",125,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,17,0,0,59,0,15,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-05-17_a","Pentland_2001-05-17","2001-05-17/2001-05-18",137,138,2001,5,17,"2001-05-17 2001-05-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",125,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","QLDDAF",3,0,7,0,0,27,0,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-05-17_b","Pentland_2001-05-17","2001-05-17/2001-05-18",137,138,2001,5,17,"2001-05-17 2001-05-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",125,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,5,2,0,98,0,1,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-06-18_a","Pentland_2001-06-18","2001-06-18/2001-06-19",169,170,2001,6,18,"2001-06-18 2001-06-19","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",125,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-06-18_b","Pentland_2001-06-18","2001-06-18/2001-06-19",169,170,2001,6,18,"2001-06-18 2001-06-19","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",125,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-08-17_a","Pentland_2001-08-17","2001-08-17/2001-08-18",229,230,2001,8,17,"2001-08-17 2001-08-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",125,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-08-17_b","Pentland_2001-08-17","2001-08-17/2001-08-18",229,230,2001,8,17,"2001-08-17 2001-08-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",125,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-10-17_a","Pentland_2001-10-17","2001-10-17/2001-10-18",290,291,2001,10,17,"2001-10-17 2001-10-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",125,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-10-17_b","Pentland_2001-10-17","2001-10-17/2001-10-18",290,291,2001,10,17,"2001-10-17 2001-10-18","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",125,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-11-29_a","Pentland_2001-11-29","2001-11-29/2001-11-30",333,334,2001,11,29,"2001-11-29 2001-11-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",125,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","QLDDAF",132,0,14,0,0,3,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-11-29_b","Pentland_2001-11-29","2001-11-29/2001-11-30",333,334,2001,11,29,"2001-11-29 2001-11-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",125,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","QLDDAF",101,0,4,0,0,1,0,17,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-12-12_a","Pentland_2001-12-12","2001-12-12/2001-12-13",346,347,2001,12,12,"2001-12-12 2001-12-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",125,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","QLDDAF",720,0,35,0,0,22,0,43,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2001-12-12_b","Pentland_2001-12-12","2001-12-12/2001-12-13",346,347,2001,12,12,"2001-12-12 2001-12-13","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",125,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","QLDDAF",133,0,1,0,0,5,0,5,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2002-01-23_a","Pentland_2002-01-23","2002-01-23/2002-01-24",23,24,2002,1,23,"2002-01-23 2002-01-24","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",125,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","QLDDAF",2,0,0,0,0,21,0,14,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Pentland_2002-01-23_b","Pentland_2002-01-23","2002-01-23/2002-01-24",23,24,2002,1,23,"2002-01-23 2002-01-24","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",125,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","QLDDAF",7,0,2,0,0,46,0,49,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-04-22_a","Georgetown 2_2001-04-22","2001-04-22/2001-04-23",112,113,2001,4,22,"2001-04-22 2001-04-23","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 1","Australia","AUS","Queensland","Mareeba","26 km S Strathmore (Etheridge Shire)",-17.5883331,142.6475067,"EPSG:4326",126,0.000166666666666667,"17 35.300 S","142 38.850 E","degrees decimal minutes","EPSG:4326","QLDDAF",13,0,0,0,0,46,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-04-22_b","Georgetown 2_2001-04-22","2001-04-22/2001-04-23",112,113,2001,4,22,"2001-04-22 2001-04-23","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 2","Australia","AUS","Queensland","Mareeba","28 km SSW Strathmore (Etheridge Shire)",-17.6003342,142.779007,"EPSG:4326",126,0.000166666666666667,"17 36.020 S","142 46.740 E","degrees decimal minutes","EPSG:4326","QLDDAF",662,0,0,0,0,155,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-05-25_a","Georgetown 2_2001-05-25","2001-05-25/2001-05-26",145,146,2001,5,25,"2001-05-25 2001-05-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 1186","Australia","AUS","Queensland","Mareeba","24 km S Strathmore (Etheridge Shire)",-17.6123333,142.6996613,"EPSG:4326",19297,0.000166666666666667,"17 36.74 S","142 41.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-05-25_b","Georgetown 2_2001-05-25","2001-05-25/2001-05-26",145,146,2001,5,25,"2001-05-25 2001-05-26","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 1187","Australia","AUS","Queensland","Mareeba","24 km S Strathmore (Etheridge Shire)",-17.6123333,142.6996613,"EPSG:4326",19297,0.000166666666666667,"17 36.74 S","142 41.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",12,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-06-28_a","Georgetown 2_2001-06-28","2001-06-28/2001-06-29",179,180,2001,6,28,"2001-06-28 2001-06-29","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 1188","Australia","AUS","Queensland","Mareeba","24 km S Strathmore (Etheridge Shire)",-17.6123333,142.6996613,"EPSG:4326",19297,0.000166666666666667,"17 36.74 S","142 41.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",8,0,1,0,0,18,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-06-28_b","Georgetown 2_2001-06-28","2001-06-28/2001-06-29",179,180,2001,6,28,"2001-06-28 2001-06-29","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 1189","Australia","AUS","Queensland","Mareeba","24 km S Strathmore (Etheridge Shire)",-17.6123333,142.6996613,"EPSG:4326",19297,0.000166666666666667,"17 36.74 S","142 41.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-07-27_a","Georgetown 2_2001-07-27","2001-07-27/2001-07-28",208,209,2001,7,27,"2001-07-27 2001-07-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 1190","Australia","AUS","Queensland","Mareeba","24 km S Strathmore (Etheridge Shire)",-17.6123333,142.6996613,"EPSG:4326",19297,0.000166666666666667,"17 36.74 S","142 41.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",1,0,0,2,0,16,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-07-27_b","Georgetown 2_2001-07-27","2001-07-27/2001-07-28",208,209,2001,7,27,"2001-07-27 2001-07-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 1191","Australia","AUS","Queensland","Mareeba","24 km S Strathmore (Etheridge Shire)",-17.6123333,142.6996613,"EPSG:4326",19297,0.000166666666666667,"17 36.74 S","142 41.98 E","degrees decimal minutes","EPSG:4326","QLDDAF",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-10-27_a","Georgetown 2_2001-10-27","2001-10-27/2001-10-28",300,301,2001,10,27,"2001-10-27 2001-10-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 3","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",103,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","QLDDAF",8,0,2,0,0,112,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2001-11-24_a","Georgetown 2_2001-11-24","2001-11-24/2001-11-25",328,329,2001,11,24,"2001-11-24 2001-11-25","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 3","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",103,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","QLDDAF",217,0,0,0,0,112,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2002-01-29_a","Georgetown 2_2002-01-29","2002-01-29/2002-01-30",29,30,2002,1,29,"2002-01-29 2002-01-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 3","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",103,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","QLDDAF",342,0,0,0,0,24,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2002-02-28_a","Georgetown 2_2002-02-28","2002-02-28/2002-03-01",59,60,2002,2,28,"2002-02-28 2002-03-01","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 3","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",103,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","QLDDAF",49,0,0,0,0,21,0,4,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Georgetown 2_2002-03-29_a","Georgetown 2_2002-03-29","2002-03-29/2002-03-30",88,89,2002,3,29,"2002-03-29 2002-03-30","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Georgetown 2","Georgetown 2 3","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",103,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","QLDDAF",499,0,0,0,0,483,0,0,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Theodore_2001-02-28_a","Theodore_2001-02-28","2001-02-28/2001-03-01",59,60,2001,2,28,"2001-02-28 2001-03-01","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Theodore","Theodore 1","Australia","AUS","Queensland","Banana","15 km NW Theodore",-25.0501671,150.1681671,"EPSG:4326",125,0.000166666666666667,"25 03.01 S","150 10.09 E","degrees decimal minutes","EPSG:4326","QLDDAF",96,0,35,0,4,122,13,35,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Theodore_2001-02-28_b","Theodore_2001-02-28","2001-02-28/2001-03-01",59,60,2001,2,28,"2001-02-28 2001-03-01","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Theodore","Theodore 2","Australia","AUS","Queensland","Banana","17 km NW Theodore",-25.0599995,150.1809998,"EPSG:4326",125,0.000166666666666667,"25 03.60 S","150 10.86 E","degrees decimal minutes","EPSG:4326","QLDDAF",316,0,42,0,0,906,41,579,0,0,0,0,0,1,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Theodore_2001-03-31_a","Theodore_2001-03-31","2001-03-31/2001-04-01",90,91,2001,3,31,"2001-03-31 2001-04-01","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Theodore","Theodore 1","Australia","AUS","Queensland","Banana","15 km NW Theodore",-25.0501671,150.1681671,"EPSG:4326",125,0.000166666666666667,"25 03.01 S","150 10.09 E","degrees decimal minutes","EPSG:4326","QLDDAF",33,0,54,0,0,623,65,416,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Theodore_2001-03-31_b","Theodore_2001-03-31","2001-03-31/2001-04-01",90,91,2001,3,31,"2001-03-31 2001-04-01","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Theodore","Theodore 2","Australia","AUS","Queensland","Banana","17 km NW Theodore",-25.0599995,150.1809998,"EPSG:4326",125,0.000166666666666667,"25 03.60 S","150 10.86 E","degrees decimal minutes","EPSG:4326","QLDDAF",51,0,178,0,0,183,21,654,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Theodore_2001-04-27_a","Theodore_2001-04-27","2001-04-27/2001-04-28",117,118,2001,4,27,"2001-04-27 2001-04-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Theodore","Theodore 1","Australia","AUS","Queensland","Banana","15 km NW Theodore",-25.0501671,150.1681671,"EPSG:4326",125,0.000166666666666667,"25 03.01 S","150 10.09 E","degrees decimal minutes","EPSG:4326","QLDDAF",18,0,5,0,0,184,118,577,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Theodore_2001-04-27_b","Theodore_2001-04-27","2001-04-27/2001-04-28",117,118,2001,4,27,"2001-04-27 2001-04-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Theodore","Theodore 2","Australia","AUS","Queensland","Banana","17 km NW Theodore",-25.0599995,150.1809998,"EPSG:4326",125,0.000166666666666667,"25 03.60 S","150 10.86 E","degrees decimal minutes","EPSG:4326","QLDDAF",213,0,0,2,0,98,18,632,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Theodore_2001-05-27_a","Theodore_2001-05-27","2001-05-27/2001-05-28",147,148,2001,5,27,"2001-05-27 2001-05-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Theodore","Theodore 1","Australia","AUS","Queensland","Banana","15 km NW Theodore",-25.0501671,150.1681671,"EPSG:4326",125,0.000166666666666667,"25 03.01 S","150 10.09 E","degrees decimal minutes","EPSG:4326","QLDDAF",2,0,3,0,1,10,12,18,0,0,0,0,0,0,0
"QLD Dung Beetle Survey 2001-2002","PreservedSpecimen","QLDDAF","Theodore_2001-05-27_b","Theodore_2001-05-27","2001-05-27/2001-05-28",147,148,2001,5,27,"2001-05-27 2001-05-28","pasture","Pitfall trap (QLD) baited with 1L dung - no preservative",1,"day","1 trap","Theodore","Theodore 2","Australia","AUS","Queensland","Banana","17 km NW Theodore",-25.0599995,150.1809998,"EPSG:4326",125,0.000166666666666667,"25 03.60 S","150 10.86 E","degrees decimal minutes","EPSG:4326","QLDDAF",6,0,6,0,0,5,1,28,0,0,0,0,0,0,0
